TransactionId,UserId,VisitYear,VisitMonth,VisitMode_id,AttractionId,Rating,VisitModeId,VisitModeName,ContinentId,RegionId,CountryId,CityId,UserContinent,UserRegion,UserCountry,UserCity,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionType,AttractionCity,VisitSeason,UserAvgRating,UserTotalVisits,AttractionAvgRating,AttractionPopularity
2691,40680,2016,8,2,640,5,2,-0.9451141962134679,4,15,109,3915.0,0.37864410296862705,-1.4689572416761747,-1.2908009842218797,-1.304808229841221,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,1.01651440609977,0.09330076617344756,0.3734143808425771,1.613155205329321
2692,68022,2017,7,3,640,5,3,0.05425309368261701,5,21,163,736.0,1.30855283271505,1.2738190868066757,1.2236861596659807,-1.4241929716079187,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,0.41316347857894264,-0.1954176964292416,0.3734143808425771,1.613155205329321
2693,29080,2017,7,2,640,5,2,-0.9451141962134679,3,13,93,2882.0,-0.551264626777796,0.5881250046859631,-0.2996892632733799,1.2416429110335547,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,1.01651440609977,-0.1954176964292416,0.3734143808425771,1.613155205329321
2694,70683,2017,7,5,640,4,5,2.052987673474787,1,2,9,34.0,-2.411082086270642,-0.6461243431313196,1.0401469520829252,1.2035413977037577,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-0.19018744894188475,-0.48413615903193075,0.3734143808425771,1.613155205329321
2695,51159,2017,7,2,640,4,2,-0.9451141962134679,2,8,48,332.0,-1.4811733565242189,0.03956973898939295,-0.9237225690557687,-1.2578163634011377,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-0.19018744894188475,-0.48413615903193075,0.3734143808425771,1.613155205329321
2696,72420,2017,7,3,640,5,3,0.05425309368261701,4,15,109,535.0,0.37864410296862705,-1.4689572416761747,-1.2908009842218797,1.2606936676984533,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-0.4487664178793824,3.269203854803028,0.3734143808425771,1.613155205329321
2697,45580,2017,6,4,640,3,4,1.053620383578702,2,8,51,1804.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,0.9450861322833004,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-1.3968893039835395,-0.1954176964292416,0.3734143808425771,1.613155205329321
2698,63717,2017,5,2,640,5,2,-0.9451141962134679,5,21,163,5097.0,1.30855283271505,1.2738190868066757,1.2236861596659807,1.0473251930515894,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2700,24707,2017,6,2,640,3,2,-0.9451141962134679,5,21,163,8258.0,1.30855283271505,1.2738190868066757,1.2236861596659807,-0.8418748428841856,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-1.3968893039835395,-0.48413615903193075,0.3734143808425771,1.613155205329321
2701,67806,2017,7,3,640,5,3,0.05425309368261701,5,21,163,1396.0,1.30855283271505,1.2738190868066757,1.2236861596659807,0.08716705714070139,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2703,76688,2017,6,2,640,5,2,-0.9451141962134679,2,8,51,1376.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,0.007153879148127388,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,0.2120465027386665,0.09330076617344756,0.3734143808425771,1.613155205329321
2704,33091,2017,7,4,640,5,4,1.053620383578702,4,15,109,5267.0,0.37864410296862705,-1.4689572416761747,-1.2908009842218797,1.3972240904635598,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2705,75270,2017,7,2,640,5,2,-0.9451141962134679,5,21,163,521.0,1.30855283271505,1.2738190868066757,1.2236861596659807,1.137498774598776,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,0.6142804544192187,2.69176692959765,0.3734143808425771,1.613155205329321
2706,3545,2017,6,2,640,5,2,-0.9451141962134679,3,14,103,3363.0,-0.551264626777796,0.7252638211101056,0.06738915189273106,-0.09508518162016161,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,1.01651440609977,-0.1954176964292416,0.3734143808425771,1.613155205329321
2707,47829,2017,7,4,640,5,4,1.053620383578702,5,21,163,8315.0,1.30855283271505,1.2738190868066757,1.2236861596659807,-0.6704180329000985,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,0.7148389423393563,0.3820192287761367,0.3734143808425771,1.613155205329321
2708,36542,2017,6,2,640,3,2,-0.9451141962134679,1,3,16,81.0,-2.411082086270642,-0.09756907743474957,1.1135626351161474,1.7941148543156133,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-1.3968893039835395,-0.48413615903193075,0.3734143808425771,1.613155205329321
2709,1999,2017,7,3,640,3,3,0.05425309368261701,4,15,109,4940.0,0.37864410296862705,-1.4689572416761747,-1.2908009842218797,0.6237633698686778,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-1.3968893039835395,-0.48413615903193075,0.3734143808425771,1.613155205329321
2710,71284,2017,7,2,640,1,2,-0.9451141962134679,4,15,109,3820.0,0.37864410296862705,-1.4689572416761747,-1.2908009842218797,-1.4559442327160828,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-1.3968893039835395,-0.1954176964292416,0.3734143808425771,1.613155205329321
2711,51994,2017,7,2,640,3,2,-0.9451141962134679,5,20,157,7112.0,1.30855283271505,0.9995414539583907,0.9116695067747863,0.053510720366047246,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-0.7935383764627121,-0.1954176964292416,0.3734143808425771,1.613155205329321
2712,59811,2017,7,5,640,5,5,2.052987673474787,5,21,163,426.0,1.30855283271505,1.2738190868066757,1.2236861596659807,-0.0055466252951383264,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,1.01651440609977,-0.1954176964292416,0.3734143808425771,1.613155205329321
2713,51651,2017,7,3,640,4,3,0.05425309368261701,3,11,69,2282.0,-0.551264626777796,-0.5089855267071771,-0.8503068860225464,-0.4557795078089079,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-0.19018744894188475,-0.48413615903193075,0.3734143808425771,1.613155205329321
2715,43782,2017,7,2,640,4,2,-0.9451141962134679,4,15,109,4331.0,0.37864410296862705,-1.4689572416761747,-1.2908009842218797,-0.6018353089064636,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-0.19018744894188475,-0.48413615903193075,0.3734143808425771,1.613155205329321
2717,82005,2017,7,2,640,3,2,-0.9451141962134679,4,15,109,4805.0,0.37864410296862705,-1.4689572416761747,-1.2908009842218797,0.3437172468946688,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-1.3968893039835395,-0.48413615903193075,0.3734143808425771,1.613155205329321
2719,46960,2017,6,2,640,5,2,-0.9451141962134679,2,8,51,331.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,-1.258451388623301,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,1.01651440609977,-0.1954176964292416,0.3734143808425771,1.613155205329321
2721,56635,2016,12,2,640,4,2,-0.9451141962134679,3,14,101,3074.0,-0.551264626777796,0.7252638211101056,-0.28133534251507436,-0.9364936009865151,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,1.3542454150428371,-0.19018744894188475,-0.48413615903193075,0.3734143808425771,1.613155205329321
2722,74498,2017,5,2,640,2,2,-0.9451141962134679,5,21,163,780.0,1.30855283271505,1.2738190868066757,1.2236861596659807,-1.307348330729874,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-2.603591159025194,-0.1954176964292416,0.3734143808425771,1.613155205329321
2724,52076,2017,6,5,640,5,5,2.052987673474787,2,8,51,2012.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,1.4162748471284583,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2726,36116,2017,6,2,640,5,2,-0.9451141962134679,5,17,130,6110.0,1.30855283271505,-0.7832631595554622,0.599652853883592,0.9025394423983603,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,0.05115292206644642,0.6707376913788259,0.3734143808425771,1.613155205329321
2727,13342,2017,6,4,640,5,4,1.053620383578702,2,8,48,567.0,-1.4811733565242189,0.03956973898939295,-0.9237225690557687,1.582651455335239,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2728,72524,2017,6,2,640,4,2,-0.9451141962134679,5,17,135,6229.0,1.30855283271505,-0.7832631595554622,1.003439110566314,-1.200664093406442,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-0.19018744894188475,-0.48413615903193075,0.3734143808425771,1.613155205329321
2730,39421,2017,6,3,640,2,3,0.05425309368261701,5,20,151,1236.0,1.30855283271505,0.9995414539583907,-0.18956573872354662,-0.3681460271503745,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-2.603591159025194,-0.48413615903193075,0.3734143808425771,1.613155205329321
2732,17956,2017,6,4,640,4,4,1.053620383578702,2,8,51,1842.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,1.0092236797217922,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-0.19018744894188475,-0.1954176964292416,0.3734143808425771,1.613155205329321
2733,78106,2017,6,2,640,4,2,-0.9451141962134679,3,13,93,2835.0,-0.551264626777796,0.5881250046859631,-0.2996892632733799,0.368483230559037,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-0.19018744894188475,0.09330076617344756,0.3734143808425771,1.613155205329321
2736,39436,2017,5,3,640,4,3,0.05425309368261701,3,12,89,2625.0,-0.551264626777796,-0.2347078938588921,1.205332238907675,-0.8164738339976542,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-2.000240231504367,-0.1954176964292416,0.3734143808425771,1.613155205329321
2737,61858,2017,5,5,640,5,5,2.052987673474787,2,8,51,331.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,-1.258451388623301,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,0.2924932930747776,0.6707376913788259,0.3734143808425771,1.613155205329321
2740,53133,2017,6,3,640,4,3,0.05425309368261701,4,16,115,5487.0,0.37864410296862705,0.313847371837678,0.4161136463005365,-1.5734238988162907,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,0.7751740350914389,0.6707376913788259,0.3734143808425771,1.613155205329321
2741,83278,2017,5,2,640,5,2,-0.9451141962134679,2,8,51,698.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,-1.5677086718168212,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,1.01651440609977,-0.1954176964292416,0.3734143808425771,1.613155205329321
2743,49140,2017,6,5,640,3,5,2.052987673474787,4,15,109,3981.0,0.37864410296862705,-1.4689572416761747,-1.2908009842218797,-1.2114595221832178,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-1.3968893039835395,-0.48413615903193075,0.3734143808425771,1.613155205329321
2745,23634,2017,6,2,640,5,2,-0.9451141962134679,2,8,51,1402.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,0.0998675615839671,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2746,39113,2017,6,4,640,4,4,1.053620383578702,3,11,69,2282.0,-0.551264626777796,-0.5089855267071771,-0.8503068860225464,-0.4557795078089079,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-1.0952138402231257,0.3820192287761367,0.3734143808425771,1.613155205329321
2748,55312,2017,4,2,640,5,2,-0.9451141962134679,5,21,163,426.0,1.30855283271505,1.2738190868066757,1.2236861596659807,-0.0055466252951383264,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2749,35937,2017,6,2,640,4,2,-0.9451141962134679,5,21,163,8585.0,1.30855283271505,1.2738190868066757,1.2236861596659807,0.05795589692119024,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,-0.7935383764627121,-0.1954176964292416,0.3734143808425771,1.613155205329321
2751,8333,2017,5,3,640,4,3,0.05425309368261701,3,13,93,2819.0,-0.551264626777796,0.5881250046859631,-0.2996892632733799,0.2960903552324224,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-0.19018744894188475,-0.1954176964292416,0.3734143808425771,1.613155205329321
2752,40912,2017,6,2,640,5,2,-0.9451141962134679,5,21,163,1149.0,1.30855283271505,1.2738190868066757,1.2236861596659807,1.7725239967620616,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,0.6142804544192187,0.959456153981515,0.3734143808425771,1.613155205329321
2754,81249,2017,6,2,640,5,2,-0.9451141962134679,3,11,71,2418.0,-0.551264626777796,-0.5089855267071771,-0.15285789720693554,1.7274372059884684,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,0.41316347857894264,0.3820192287761367,0.3734143808425771,1.613155205329321
2755,83896,2017,6,3,640,5,3,0.05425309368261701,5,17,125,1147.0,1.30855283271505,-0.7832631595554622,-0.4648745500981299,-0.5510332911334007,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2756,48055,2017,4,2,640,5,2,-0.9451141962134679,5,21,163,426.0,1.30855283271505,1.2738190868066757,1.2236861596659807,-0.0055466252951383264,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2757,26159,2017,5,5,640,4,5,2.052987673474787,5,21,163,426.0,1.30855283271505,1.2738190868066757,1.2236861596659807,-0.0055466252951383264,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,0.2120465027386665,0.09330076617344756,0.3734143808425771,1.613155205329321
2759,36019,2017,5,5,640,5,5,2.052987673474787,2,8,51,1804.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,0.9450861322833004,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2760,38086,2017,5,2,640,5,2,-0.9451141962134679,2,8,51,820.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,-1.1866935385188497,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2761,41323,2017,5,2,640,5,2,-0.9451141962134679,4,15,109,3915.0,0.37864410296862705,-1.4689572416761747,-1.2908009842218797,-1.304808229841221,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,1.01651440609977,0.09330076617344756,0.3734143808425771,1.613155205329321
2762,21231,2017,6,2,640,5,2,-0.9451141962134679,5,21,163,9009.0,1.30855283271505,1.2738190868066757,1.2236861596659807,1.453106310013929,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2764,72991,2017,5,3,640,4,3,0.05425309368261701,4,15,109,3984.0,0.37864410296862705,-1.4689572416761747,-1.2908009842218797,-1.205109269961585,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-0.19018744894188475,-0.1954176964292416,0.3734143808425771,1.613155205329321
2765,23493,2017,5,2,640,5,2,-0.9451141962134679,5,17,126,6039.0,1.30855283271505,-0.7832631595554622,-0.336397104789991,-1.2775021452881996,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,1.01651440609977,0.09330076617344756,0.3734143808425771,1.613155205329321
2766,6987,2017,5,3,640,4,3,0.05425309368261701,3,12,89,2623.0,-0.551264626777796,-0.2347078938588921,1.205332238907675,-0.8844215327691257,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-0.19018744894188475,-0.1954176964292416,0.3734143808425771,1.613155205329321
2768,81666,2017,5,2,640,3,2,-0.9451141962134679,5,21,162,667.0,1.30855283271505,1.2738190868066757,0.3794058047839254,-1.6401015471434357,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-1.3968893039835395,-0.48413615903193075,0.3734143808425771,1.613155205329321
2769,77698,2017,5,2,640,4,2,-0.9451141962134679,5,20,157,7112.0,1.30855283271505,0.9995414539583907,0.9116695067747863,0.053510720366047246,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-0.19018744894188475,-0.48413615903193075,0.3734143808425771,1.613155205329321
2770,18411,2017,5,1,640,4,1,-1.944481486109553,2,8,51,1195.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,-0.453874432142418,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-0.19018744894188475,0.3820192287761367,0.3734143808425771,1.613155205329321
2771,14954,2017,5,4,640,5,4,1.053620383578702,2,8,51,765.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,-1.347354919726161,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2772,15676,2017,5,2,640,5,2,-0.9451141962134679,2,8,51,1847.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,1.0136688562769351,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2773,21856,2017,5,5,640,4,5,2.052987673474787,5,21,163,473.0,1.30855283271505,1.2738190868066757,1.2236861596659807,0.6307486473124739,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-0.19018744894188475,-0.48413615903193075,0.3734143808425771,1.613155205329321
2775,81009,2017,5,2,640,5,2,-0.9451141962134679,2,8,51,986.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,-0.8514002212166348,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,1.01651440609977,-0.1954176964292416,0.3734143808425771,1.613155205329321
2776,72108,2017,5,2,640,3,2,-0.9451141962134679,4,16,115,5506.0,0.37864410296862705,0.313847371837678,0.4161136463005365,-1.1079504109706022,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-0.9946553523029877,0.09330076617344756,0.3734143808425771,1.613155205329321
2777,59172,2017,5,2,640,4,2,-0.9451141962134679,4,15,109,535.0,0.37864410296862705,-1.4689572416761747,-1.2908009842218797,1.2606936676984533,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-0.19018744894188475,-0.48413615903193075,0.3734143808425771,1.613155205329321
2779,6218,2017,3,4,640,5,4,1.053620383578702,5,21,163,8315.0,1.30855283271505,1.2738190868066757,1.2236861596659807,-0.6704180329000985,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-0.19018744894188475,-0.1954176964292416,0.3734143808425771,1.613155205329321
2780,68902,2017,5,3,640,5,3,0.05425309368261701,2,8,48,339.0,-1.4811733565242189,0.03956973898939295,-0.9237225690557687,-1.2127295726275444,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2782,28244,2017,5,2,640,5,2,-0.9451141962134679,5,21,163,743.0,1.30855283271505,1.2738190868066757,1.2236861596659807,-1.4013320636100404,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2783,67231,2017,5,5,640,5,5,2.052987673474787,2,8,51,1156.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,-0.5307124840241756,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,0.2924932930747776,0.6707376913788259,0.3734143808425771,1.613155205329321
2784,25494,2017,4,4,640,1,4,1.053620383578702,4,15,109,3915.0,0.37864410296862705,-1.4689572416761747,-1.2908009842218797,-1.304808229841221,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-3.810293014066849,-0.48413615903193075,0.3734143808425771,1.613155205329321
2785,30045,2017,5,2,640,5,2,-0.9451141962134679,2,8,51,652.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,-1.6750279343624164,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,1.01651440609977,-0.1954176964292416,0.3734143808425771,1.613155205329321
2786,5188,2017,5,2,640,4,2,-0.9451141962134679,3,14,107,3567.0,-0.551264626777796,0.7252638211101056,1.0585008728412308,-1.513731527932942,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-0.19018744894188475,-0.48413615903193075,0.3734143808425771,1.613155205329321
2788,46720,2016,12,2,640,4,2,-0.9451141962134679,2,8,51,2024.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,1.4537413352360922,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,1.3542454150428371,-0.19018744894188475,-0.48413615903193075,0.3734143808425771,1.613155205329321
2790,78393,2017,5,2,640,5,2,-0.9451141962134679,2,8,51,2064.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,1.5782062787800961,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,0.41316347857894264,0.959456153981515,0.3734143808425771,1.613155205329321
2791,42842,2017,5,2,640,4,2,-0.9451141962134679,4,15,109,4303.0,0.37864410296862705,-1.4689572416761747,-1.2908009842218797,-0.6399368222362607,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-0.19018744894188475,-0.48413615903193075,0.3734143808425771,1.613155205329321
2792,37311,2017,4,3,640,4,3,0.05425309368261701,3,13,93,2665.0,-0.551264626777796,0.5881250046859631,-0.2996892632733799,-1.696618791915968,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-0.19018744894188475,-0.48413615903193075,0.3734143808425771,1.613155205329321
2795,31972,2017,5,3,640,4,3,0.05425309368261701,2,8,51,1627.0,-1.4811733565242189,0.03956973898939295,1.2420400804242862,0.5183491829895723,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-0.19018744894188475,-0.1954176964292416,0.3734143808425771,1.613155205329321
2796,66287,2017,5,2,640,5,2,-0.9451141962134679,5,17,123,5782.0,1.30855283271505,-0.7832631595554622,-0.7218294407144076,0.7247323801926402,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,1.01651440609977,-0.48413615903193075,0.3734143808425771,1.613155205329321
2797,69217,2016,7,3,640,4,3,0.05425309368261701,3,13,93,2835.0,-0.551264626777796,0.5881250046859631,-0.2996892632733799,0.368483230559037,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,0.4554571550115225,0.41316347857894264,-0.1954176964292416,0.3734143808425771,1.613155205329321
2800,58580,2017,5,4,640,3,4,1.053620383578702,5,21,160,7596.0,1.30855283271505,1.2738190868066757,-0.22627358024015773,-0.8742611292145132,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-1.3968893039835395,-0.48413615903193075,0.3734143808425771,1.613155205329321
2802,45636,2017,5,2,640,3,2,-0.9451141962134679,5,21,163,8729.0,1.30855283271505,1.2738190868066757,1.2236861596659807,0.6275735212016575,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-1.3968893039835395,-0.48413615903193075,0.3734143808425771,1.613155205329321
2803,2570,2017,5,2,640,1,2,-0.9451141962134679,5,21,162,7649.0,1.30855283271505,1.2738190868066757,0.3794058047839254,-1.4661046362706955,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-3.810293014066849,-0.48413615903193075,0.3734143808425771,1.613155205329321
2807,64663,2017,4,2,640,5,2,-0.9451141962134679,4,15,109,3981.0,0.37864410296862705,-1.4689572416761747,-1.2908009842218797,-1.2114595221832178,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,0.41316347857894264,-0.1954176964292416,0.3734143808425771,1.613155205329321
2808,12212,2017,5,4,640,3,4,1.053620383578702,3,11,71,2411.0,-0.551264626777796,-0.5089855267071771,-0.15285789720693554,1.3838885607981308,1,63,-0.4111800420086825,-0.45159717566720914,-0.10859509699353503,-0.39680593443824447,-0.44333110501979217,-0.19018744894188475,-0.1954176964292416,0.3734143808425771,1.613155205329321
